AD_ax (m/s^2),AD_ay (m/s^2),AD_az (m/s^2)
9.267228096839929977e-05,1.072470796410485963e-04,1.475193861925885234e-04
9.267228096839929977e-05,1.072470796410485963e-04,1.475193861925885234e-04
9.267228096839929977e-05,1.072470796410485963e-04,1.475193861925885234e-04
9.267228096839929977e-05,1.072470796410485963e-04,1.475193861925885234e-04
9.267228096839929977e-05,1.072470796410485963e-04,1.475193861925885234e-04
9.267228096839929977e-05,1.072470796410485963e-04,1.475193861925885234e-04
9.267228096839929977e-05,1.072470796410485963e-04,1.475193861925885234e-04
9.267228096839929977e-05,1.072470796410485963e-04,1.475193861925885234e-04
9.267228096839929977e-05,1.072470796410485963e-04,1.475193861925885234e-04
9.267228096839929977e-05,1.072470796410485963e-04,1.475193861925885234e-04
9.267228096839929977e-05,1.072470796410485963e-04,1.475193861925885234e-04
9.267228096839929977e-05,1.072470796410485963e-04,1.475193861925885234e-04
9.267228096839929977e-05,1.072470796410485963e-04,1.475193861925885234e-04
9.267228096839929977e-05,1.072470796410485963e-04,1.475193861925885234e-04
9.267228096839929977e-05,1.072470796410485963e-04,1.475193861925885234e-04
9.267228096839929977e-05,1.072470796410485963e-04,1.475193861925885234e-04
9.267228096839929977e-05,1.072470796410485963e-04,1.475193861925885234e-04
9.267228096839929977e-05,1.072470796410485963e-04,1.475193861925885234e-04
9.267228096839929977e-05,1.072470796410485963e-04,1.475193861925885234e-04
9.267228096839929977e-05,1.072470796410485963e-04,1.475193861925885234e-04
9.267228096839929977e-05,1.072470796410485963e-04,1.475193861925885234e-04
9.267228096839929977e-05,1.072470796410485963e-04,1.475193861925885234e-04
9.267228096839929977e-05,1.072470796410485963e-04,1.475193861925885234e-04
9.267228096839929977e-05,1.072470796410485963e-04,1.475193861925885234e-04
9.267228096839929977e-05,1.072470796410485963e-04,1.475193861925885234e-04
9.267228096839929977e-05,1.072470796410485963e-04,1.475193861925885234e-04
9.267228096839929977e-05,1.072470796410485963e-04,1.475193861925885234e-04
9.267228096839929977e-05,1.072470796410485963e-04,1.475193861925885234e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
1.034145420422672953e-04,8.042893027348337802e-05,1.318787516954778494e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
8.182331256763116672e-05,8.386298384900114694e-05,1.325415247872075222e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
7.756714490997441221e-05,7.032142579764213324e-05,1.487789643016953697e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
9.166595436515801137e-05,8.613204030252258499e-05,1.455308668635974759e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
8.226412890394892694e-05,8.782907884283743948e-05,1.424118856280203306e-04
